date,business_type,process,customers_or_cases,waiting_minutes,staff_hours,sales_aed,operating_cost_aed,delayed_cases,customer_complaints,repeat_customers,missed_follow_ups,status
2025-04-05 13:12:15.845281761,Retail,Follow-up,9,32.2,1.16,347.89,70.59,0,1,5,5,Completed
2025-04-05 16:07:02.540846949,Restaurant,Order processing,5,25.5,1.96,467.89,123.53,0,1,3,0,Completed
2025-04-05 19:01:49.236412138,Retail,Order processing,5,22.7,0.6,492.47,28.16,1,0,2,1,Delayed
2025-04-05 21:56:35.931977326,Retail,Supplier coordination,4,36.4,1.52,391.43,98.49,0,2,3,1,Completed
2025-04-06 00:51:22.627542514,Clinic,Stock handling,12,41.2,1.68,565.5,86.29,0,1,7,6,Completed
2025-04-06 03:46:09.323107703,Logistics,Payment,10,32.0,2.01,986.7,99.53,0,3,4,2,Completed
2025-04-06 06:40:56.018672891,Retail,Payment,11,15.6,0.62,782.69,66.82,0,0,6,3,Completed
2025-04-06 09:35:42.714238080,Restaurant,Complaint handling,3,33.7,1.27,151.05,76.55,0,0,2,2,Completed
2025-04-06 12:30:29.409803268,Service Business,Booking,6,13.1,1.85,752.81,107.82,0,0,5,2,Completed
2025-04-06 15:25:16.105368456,Retail,Follow-up,10,29.8,1.23,1112.82,92.68,0,0,7,3,Completed
2025-04-06 18:20:02.800933645,Retail,Appointment,7,31.0,1.75,646.37,67.48,0,1,6,0,Completed
2025-04-06 21:14:49.496498833,Clinic,Order processing,8,24.3,2.22,716.24,106.51,0,2,4,2,Completed
2025-04-07 00:09:36.192064022,Logistics,Stock handling,5,23.5,1.21,562.26,59.29,0,2,3,1,Completed
2025-04-07 03:04:22.887629210,Service Business,Delivery,9,51.8,2.45,605.48,142.34,1,6,4,6,Delayed
2025-04-07 05:59:09.583194398,Restaurant,Follow-up,4,25.1,2.13,530.48,58.94,0,0,2,1,Completed
2025-04-07 08:53:56.278759587,Service Business,Complaint handling,7,32.2,1.84,552.5,92.21,0,0,5,2,Completed
2025-04-07 11:48:42.974324775,Restaurant,Follow-up,4,30.1,4.17,399.62,186.38,0,1,3,0,Completed
2025-04-07 14:43:29.669889964,Logistics,Complaint handling,7,31.2,3.57,629.03,168.9,0,2,4,1,Completed
2025-04-07 17:38:16.365455152,Restaurant,Order processing,1,28.3,3.93,55.87,195.3,0,0,1,0,Completed
2025-04-07 20:33:03.061020340,Clinic,Booking,6,14.3,2.18,470.65,164.74,0,0,5,0,Completed
2025-04-07 23:27:49.756585529,Clinic,Complaint handling,9,29.8,0.81,995.85,39.64,0,2,5,2,Completed
2025-04-08 02:22:36.452150717,Clinic,Order processing,6,28.5,0.76,365.96,61.65,0,1,5,0,Completed
2025-04-08 05:17:23.147715906,Clinic,Order processing,3,48.5,2.5,323.73,138.42,0,2,1,2,Completed
2025-04-08 08:12:09.843281094,Service Business,Booking,6,18.2,3.81,555.65,175.29,0,0,1,0,Completed
2025-04-08 11:06:56.538846282,Logistics,Payment,6,26.6,2.93,295.09,174.76,0,1,5,1,Completed
2025-04-08 14:01:43.234411471,Restaurant,Follow-up,7,37.6,4.19,545.97,208.02,0,1,4,2,Completed
2025-04-08 16:56:29.929976659,Restaurant,Customer enquiry,14,16.5,0.52,1076.7,43.25,0,0,11,5,Completed
2025-04-08 19:51:16.625541848,Clinic,Customer enquiry,5,17.9,0.55,277.8,132.18,0,0,4,2,Completed
2025-04-08 22:46:03.321107036,Clinic,Delivery,7,42.7,0.29,592.31,91.97,1,3,3,3,Delayed
2025-04-09 01:40:50.016672224,Retail,Delivery,5,44.3,1.86,240.78,171.64,0,2,4,2,Completed
2025-04-09 04:35:36.712237413,Logistics,Customer enquiry,7,20.6,0.87,681.15,38.66,0,0,4,1,Completed
2025-04-09 07:30:23.407802601,Service Business,Appointment,6,37.5,1.68,350.76,116.14,0,3,4,0,Completed
2025-04-09 10:25:10.103367790,Restaurant,Customer enquiry,5,27.8,0.99,355.61,59.72,0,0,4,0,Completed
2025-04-09 13:19:56.798932978,Retail,Delivery,5,40.7,2.13,389.69,124.71,0,1,4,2,Completed
2025-04-09 16:14:43.494498166,Retail,Stock handling,6,29.8,1.88,668.15,106.79,0,2,4,2,Completed
2025-04-09 19:09:30.190063355,Restaurant,Delivery,7,32.4,2.39,351.12,172.89,0,2,5,3,Completed
2025-04-09 22:04:16.885628543,Service Business,Appointment,10,26.1,1.15,669.36,67.56,0,1,8,3,Completed
2025-04-10 00:59:03.581193732,Retail,Follow-up,8,32.3,1.64,651.12,88.88,0,2,7,0,Completed
2025-04-10 03:53:50.276758920,Retail,Customer enquiry,6,16.1,1.01,459.46,84.92,0,0,0,0,Completed
2025-04-10 06:48:36.972324108,Logistics,Booking,7,11.7,1.17,562.9,108.08,0,0,5,1,Completed
2025-04-10 09:43:23.667889297,Service Business,Stock handling,8,22.7,2.87,587.97,127.49,0,2,4,3,Completed
2025-04-10 12:38:10.363454485,Retail,Order processing,7,33.4,1.77,589.07,75.63,0,4,4,3,Completed
2025-04-10 15:32:57.059019674,Service Business,Appointment,9,16.3,0.99,313.85,45.78,0,0,6,1,Completed
2025-04-10 18:27:43.754584862,Restaurant,Delivery,8,36.5,1.64,873.26,109.1,0,0,4,4,Completed
2025-04-10 21:22:30.450150050,Clinic,Booking,6,10.7,1.11,458.66,92.07,0,0,4,0,Completed
2025-04-11 00:17:17.145715239,Retail,Complaint handling,7,31.0,1.55,960.86,76.87,0,2,6,1,Completed
2025-04-11 03:12:03.841280427,Logistics,Payment,8,10.3,5.67,564.6,245.89,0,0,7,0,Completed
2025-04-11 06:06:50.536845615,Restaurant,Customer enquiry,10,12.1,3.38,1007.66,205.14,0,0,6,0,Completed
2025-04-11 09:01:37.232410804,Service Business,Payment,5,13.2,2.38,307.95,164.45,0,0,4,0,Completed
2025-04-11 11:56:23.927975992,Restaurant,Appointment,4,17.7,0.58,315.75,86.83,0,0,3,0,Completed
2025-04-11 14:51:10.623541181,Retail,Complaint handling,8,39.8,0.11,447.38,27.57,0,1,8,2,Completed
2025-04-11 17:45:57.319106369,Service Business,Complaint handling,5,44.8,1.34,354.91,88.29,0,2,3,0,Completed
2025-04-11 20:40:44.014671557,Clinic,Complaint handling,8,36.7,1.48,495.17,109.88,0,0,6,2,Completed
2025-04-11 23:35:30.710236746,Restaurant,Order processing,5,24.2,2.36,444.61,131.04,0,2,3,0,Completed
2025-04-12 02:30:17.405801934,Retail,Appointment,3,29.5,0.34,343.08,78.32,0,0,3,1,Completed
2025-04-12 05:25:04.101367123,Logistics,Follow-up,7,24.3,0.8,615.43,104.58,0,0,4,0,Completed
2025-04-12 08:19:50.796932311,Service Business,Payment,9,12.3,3.72,1270.23,200.4,0,0,6,2,Completed
2025-04-12 11:14:37.492497499,Restaurant,Follow-up,7,24.4,0.92,654.84,90.77,0,1,5,0,Completed
2025-04-12 14:09:24.188062688,Restaurant,Booking,7,14.8,0.98,402.29,77.5,0,0,5,1,Completed
2025-04-12 17:04:10.883627876,Clinic,Supplier coordination,9,48.1,7.2,1182.35,511.13,0,3,6,4,Completed
2025-04-12 19:58:57.579193065,Clinic,Stock handling,9,28.9,3.53,882.38,159.94,0,0,6,2,Completed
2025-04-12 22:53:44.274758253,Logistics,Stock handling,8,24.7,2.56,378.96,118.98,0,0,5,2,Completed
2025-04-13 01:48:30.970323441,Logistics,Follow-up,11,28.9,0.67,852.89,67.16,0,0,8,1,Completed
2025-04-13 04:43:17.665888630,Retail,Supplier coordination,5,37.7,1.84,478.4,83.85,0,1,4,2,Completed
2025-04-13 07:38:04.361453818,Retail,Supplier coordination,5,38.6,1.44,452.01,126.15,0,1,2,3,Completed
2025-04-13 10:32:51.057019007,Logistics,Customer enquiry,12,18.4,2.9,1147.34,209.73,0,0,9,1,Completed
2025-04-13 13:27:37.752584195,Logistics,Booking,11,35.0,0.24,1104.28,53.08,0,2,5,5,Completed
2025-04-13 16:22:24.448149383,Service Business,Appointment,8,34.2,1.88,518.24,87.91,0,1,3,2,Completed
2025-04-13 19:17:11.143714572,Clinic,Supplier coordination,6,38.0,3.1,534.78,61.08,0,1,3,2,Completed
2025-04-13 22:11:57.839279760,Retail,Delivery,12,34.7,1.45,992.47,71.24,0,1,8,3,Completed
2025-04-14 01:06:44.534844949,Clinic,Stock handling,7,27.3,1.5,507.04,112.49,1,3,5,3,Delayed
2025-04-14 04:01:31.230410137,Clinic,Delivery,6,36.2,1.53,578.31,84.69,0,1,3,0,Completed
2025-04-14 06:56:17.925975325,Logistics,Booking,8,11.6,0.97,658.74,73.62,0,0,6,0,Completed
2025-04-14 09:51:04.621540514,Service Business,Supplier coordination,2,43.1,3.0,205.17,110.5,0,0,1,0,Completed
2025-04-14 12:45:51.317105702,Restaurant,Payment,5,8.5,4.64,424.11,205.3,1,0,3,2,Delayed
2025-04-14 15:40:38.012670891,Service Business,Stock handling,5,30.8,0.33,354.5,27.11,0,1,3,0,Completed
2025-04-14 18:35:24.708236079,Service Business,Customer enquiry,5,12.8,2.45,407.64,104.03,0,0,2,0,Completed
2025-04-14 21:30:11.403801267,Clinic,Customer enquiry,8,29.1,1.48,743.98,92.63,0,2,3,2,Completed
2025-04-15 00:24:58.099366456,Service Business,Complaint handling,6,36.5,0.57,473.15,71.98,0,1,6,1,Completed
2025-04-15 03:19:44.794931644,Retail,Order processing,6,21.8,0.57,409.6,48.71,0,0,4,1,Completed
2025-04-15 06:14:31.490496832,Clinic,Supplier coordination,5,56.6,1.64,407.55,103.83,1,2,3,1,Delayed
2025-04-15 09:09:18.186062020,Retail,Booking,7,23.6,1.39,765.77,95.1,0,0,3,0,Completed
2025-04-15 12:04:04.881627210,Restaurant,Stock handling,8,30.1,0.55,741.68,66.67,0,0,7,1,Completed
2025-04-15 14:58:51.577192398,Clinic,Order processing,13,27.8,1.14,1118.41,68.91,0,3,6,2,Completed
2025-04-15 17:53:38.272757586,Restaurant,Booking,11,11.0,2.42,812.31,147.4,0,0,7,1,Completed
2025-04-15 20:48:24.968322774,Clinic,Follow-up,6,30.1,0.7,496.7,136.15,0,3,3,1,Completed
2025-04-15 23:43:11.663887962,Logistics,Supplier coordination,3,48.7,1.61,171.21,67.49,0,1,3,0,Completed
2025-04-16 02:37:58.359453152,Service Business,Appointment,2,25.1,2.51,148.16,123.57,0,1,1,0,Completed
2025-04-16 05:32:45.055018340,Logistics,Appointment,6,26.2,1.26,538.06,106.62,0,1,5,2,Completed
2025-04-16 08:27:31.750583528,Restaurant,Supplier coordination,5,42.0,0.6,402.21,55.63,1,3,3,0,Delayed
2025-04-16 11:22:18.446148716,Service Business,Complaint handling,8,39.4,2.0,558.81,117.16,1,3,4,1,Delayed
2025-04-16 14:17:05.141713904,Clinic,Complaint handling,7,39.9,0.69,357.67,66.72,0,1,3,3,Completed
2025-04-16 17:11:51.837279094,Service Business,Appointment,7,17.5,2.01,527.04,92.87,0,0,5,0,Completed
2025-04-16 20:06:38.532844282,Retail,Payment,7,13.9,1.69,432.41,91.91,0,0,5,0,Completed
2025-04-16 23:01:25.228409470,Service Business,Stock handling,10,25.1,3.07,774.07,125.84,0,1,8,2,Completed
2025-04-17 01:56:11.923974658,Retail,Appointment,9,28.6,1.33,757.69,83.31,0,2,8,2,Completed
2025-04-17 04:50:58.619539846,Service Business,Payment,9,9.0,4.43,988.03,219.93,0,0,8,3,Completed
2025-04-17 07:45:45.315105036,Retail,Order processing,6,19.4,2.52,590.78,117.41,0,0,4,2,Completed
2025-04-17 10:40:32.010670224,Restaurant,Payment,4,17.7,3.49,333.02,173.57,0,0,4,1,Completed
2025-04-17 13:35:18.706235412,Logistics,Order processing,6,19.3,1.47,744.18,70.81,0,1,5,0,Completed
2025-04-17 16:30:05.401800600,Clinic,Booking,8,16.2,1.15,695.44,94.8,0,0,7,1,Completed
2025-04-17 19:24:52.097365788,Service Business,Delivery,9,51.7,0.65,560.39,30.76,0,3,5,1,Completed
2025-04-17 22:19:38.792930978,Logistics,Booking,6,16.1,1.04,439.56,74.19,0,1,4,2,Completed
2025-04-18 01:14:25.488496166,Clinic,Appointment,3,15.8,1.48,404.21,159.84,0,0,2,1,Completed
2025-04-18 04:09:12.184061354,Clinic,Order processing,4,18.8,2.82,248.86,137.95,0,0,3,1,Completed
2025-04-18 07:03:58.879626542,Retail,Appointment,5,17.2,1.58,356.94,66.43,0,0,3,0,Completed
2025-04-18 09:58:45.575191730,Restaurant,Supplier coordination,7,41.8,0.75,700.0,75.11,1,7,4,3,Delayed
2025-04-18 12:53:32.270756920,Restaurant,Stock handling,3,22.8,0.51,175.78,128.02,0,0,2,0,Completed
2025-04-18 15:48:18.966322108,Logistics,Customer enquiry,3,13.7,0.85,301.95,74.87,0,0,2,0,Completed
2025-04-18 18:43:05.661887296,Restaurant,Appointment,10,32.0,0.77,1036.21,81.38,0,2,5,3,Completed
2025-04-18 21:37:52.357452484,Service Business,Stock handling,11,24.1,3.35,927.88,173.09,0,1,6,6,Completed
2025-04-19 00:32:39.053017672,Restaurant,Payment,9,17.8,1.2,1031.22,94.54,0,1,6,0,Completed
2025-04-19 03:27:25.748582862,Logistics,Booking,10,11.3,0.5,743.68,58.59,0,0,6,4,Completed
2025-04-19 06:22:12.444148050,Restaurant,Payment,6,9.5,2.07,592.11,134.8,0,0,3,2,Completed
2025-04-19 09:16:59.139713238,Service Business,Customer enquiry,8,31.0,1.56,208.29,131.61,0,1,5,3,Completed
2025-04-19 12:11:45.835278426,Retail,Order processing,3,22.4,1.87,278.41,95.3,0,0,2,1,Completed
2025-04-19 15:06:32.530843614,Logistics,Supplier coordination,5,40.8,1.6,538.64,82.27,0,0,4,3,Completed
2025-04-19 18:01:19.226408804,Retail,Stock handling,10,21.0,1.05,957.47,76.07,0,2,5,1,Completed
2025-04-19 20:56:05.921973992,Retail,Supplier coordination,14,49.6,0.92,976.94,103.71,0,3,5,4,Completed
2025-04-19 23:50:52.617539180,Retail,Delivery,6,39.3,0.28,271.02,32.67,0,0,3,2,Completed
2025-04-20 02:45:39.313104368,Clinic,Appointment,9,39.7,1.41,931.39,64.21,0,2,6,1,Completed
2025-04-20 05:40:26.008669556,Clinic,Order processing,5,23.6,2.69,298.91,174.79,0,1,4,3,Completed
2025-04-20 08:35:12.704234746,Retail,Delivery,5,41.6,2.79,313.5,119.05,0,1,2,2,Completed
2025-04-20 11:29:59.399799934,Logistics,Follow-up,10,32.7,0.96,722.45,62.57,0,1,5,2,Completed
2025-04-20 14:24:46.095365122,Service Business,Appointment,5,22.7,3.97,463.91,185.23,0,0,3,3,Completed
2025-04-20 17:19:32.790930310,Service Business,Payment,8,12.5,0.49,837.97,40.09,0,0,4,0,Completed
2025-04-20 20:14:19.486495498,Restaurant,Booking,5,21.0,1.56,614.28,72.94,0,1,3,0,Completed
2025-04-20 23:09:06.182060688,Logistics,Stock handling,6,29.1,0.85,490.05,34.85,0,2,1,0,Completed
2025-04-21 02:03:52.877625876,Clinic,Customer enquiry,5,15.7,1.57,426.55,148.71,0,0,3,0,Completed
2025-04-21 04:58:39.573191064,Retail,Customer enquiry,6,27.4,3.5,532.86,121.09,0,1,5,0,Completed
2025-04-21 07:53:26.268756252,Restaurant,Payment,8,18.6,0.66,547.04,46.77,0,0,6,1,Completed
2025-04-21 10:48:12.964321440,Service Business,Complaint handling,9,33.5,1.31,849.54,84.39,0,0,8,1,Completed
2025-04-21 13:42:59.659886630,Clinic,Customer enquiry,9,19.8,1.21,594.79,82.2,0,0,7,4,Completed
2025-04-21 16:37:46.355451818,Clinic,Stock handling,4,30.3,1.42,414.28,78.23,0,0,3,2,Completed
2025-04-21 19:32:33.051017006,Retail,Payment,6,15.7,0.92,345.72,57.17,0,0,5,0,Completed
2025-04-21 22:27:19.746582194,Service Business,Order processing,5,41.4,2.24,492.91,131.95,0,3,1,2,Completed
2025-04-22 01:22:06.442147382,Logistics,Customer enquiry,5,17.8,1.06,494.7,41.02,0,0,5,0,Completed
2025-04-22 04:16:53.137712572,Clinic,Supplier coordination,12,42.7,1.0,541.54,99.61,0,5,10,2,Completed
2025-04-22 07:11:39.833277760,Retail,Payment,8,30.4,3.53,693.7,179.38,1,5,6,3,Delayed
2025-04-22 10:06:26.528842948,Logistics,Stock handling,4,30.5,1.55,454.94,137.1,0,1,3,2,Completed
2025-04-22 13:01:13.224408136,Service Business,Supplier coordination,12,45.9,1.0,1013.78,73.63,1,4,1,8,Delayed
2025-04-22 15:55:59.919973324,Clinic,Appointment,7,24.1,2.39,567.23,144.53,1,2,5,2,Delayed
2025-04-22 18:50:46.615538514,Logistics,Appointment,7,19.0,1.38,480.32,98.53,0,0,6,1,Completed
2025-04-22 21:45:33.311103702,Logistics,Customer enquiry,6,18.3,1.21,544.93,81.9,0,0,6,1,Completed
2025-04-23 00:40:20.006668890,Logistics,Supplier coordination,11,38.3,1.95,791.32,90.96,1,2,6,4,Delayed
2025-04-23 03:35:06.702234078,Clinic,Booking,3,22.8,5.22,270.49,231.51,0,0,3,0,Completed
2025-04-23 06:29:53.397799266,Clinic,Appointment,6,25.6,1.24,577.63,92.29,0,0,3,0,Completed
2025-04-23 09:24:40.093364456,Restaurant,Booking,8,14.0,2.01,686.65,129.55,0,0,6,0,Completed
2025-04-23 12:19:26.788929644,Service Business,Order processing,7,26.5,1.52,730.04,76.46,0,2,5,3,Completed
2025-04-23 15:14:13.484494832,Retail,Payment,8,12.7,0.56,708.8,123.06,0,0,5,1,Completed
2025-04-23 18:09:00.180060020,Logistics,Delivery,5,40.3,0.81,358.45,94.34,0,1,2,0,Completed
2025-04-23 21:03:46.875625208,Restaurant,Stock handling,11,31.9,2.05,438.91,77.03,0,1,8,6,Completed
2025-04-23 23:58:33.571190398,Retail,Payment,6,14.6,1.45,417.15,126.89,0,0,5,2,Completed
2025-04-24 02:53:20.266755586,Restaurant,Stock handling,10,40.3,1.16,761.38,65.17,0,3,5,6,Completed
2025-04-24 05:48:06.962320774,Clinic,Supplier coordination,3,38.6,2.16,276.39,123.43,0,1,2,0,Completed
2025-04-24 08:42:53.657885962,Logistics,Order processing,10,20.9,1.85,386.1,101.78,0,2,8,2,Completed
2025-04-24 11:37:40.353451150,Retail,Follow-up,5,27.7,0.42,202.09,78.62,0,1,4,2,Completed
2025-04-24 14:32:27.049016340,Retail,Customer enquiry,8,25.1,0.78,303.15,58.56,0,0,4,2,Completed
2025-04-24 17:27:13.744581528,Retail,Stock handling,4,29.0,1.55,311.47,71.55,1,0,2,1,Delayed
2025-04-24 20:22:00.440146716,Retail,Stock handling,10,21.5,0.69,506.4,61.05,0,0,8,1,Completed
2025-04-24 23:16:47.135711904,Retail,Supplier coordination,13,37.1,3.29,1163.6,225.74,0,1,9,4,Completed
2025-04-25 02:11:33.831277092,Restaurant,Booking,8,30.0,1.55,569.06,132.05,0,0,5,2,Completed
2025-04-25 05:06:20.526842282,Logistics,Payment,8,14.0,1.38,362.25,91.74,0,0,7,2,Completed
2025-04-25 08:01:07.222407470,Clinic,Follow-up,7,35.7,4.04,716.84,168.07,0,0,6,3,Completed
2025-04-25 10:55:53.917972658,Clinic,Complaint handling,9,34.3,1.67,713.44,94.8,0,1,7,1,Completed
2025-04-25 13:50:40.613537846,Clinic,Customer enquiry,8,25.2,1.19,826.51,160.82,0,0,7,2,Completed
2025-04-25 16:45:27.309103034,Clinic,Delivery,9,36.9,0.82,725.03,90.16,0,1,7,3,Completed
2025-04-25 19:40:14.004668224,Restaurant,Complaint handling,4,31.1,2.07,454.97,125.63,0,2,2,1,Completed
2025-04-25 22:35:00.700233412,Service Business,Payment,8,16.5,1.4,750.01,100.89,0,0,6,1,Completed
2025-04-26 01:29:47.395798600,Logistics,Customer enquiry,12,33.2,0.55,595.5,75.37,0,1,6,3,Completed
2025-04-26 04:24:34.091363788,Retail,Stock handling,7,24.8,2.25,477.14,143.01,1,2,4,1,Delayed
2025-04-26 07:19:20.786928976,Service Business,Delivery,8,34.5,1.13,523.43,124.86,0,0,6,2,Completed
2025-04-26 10:14:07.482494166,Clinic,Booking,1,28.0,2.6,30.12,108.36,0,0,1,0,Completed
2025-04-26 13:08:54.178059354,Service Business,Follow-up,5,23.4,3.53,497.34,144.19,0,0,3,1,Completed
2025-04-26 16:03:40.873624542,Logistics,Booking,5,11.3,0.48,447.55,93.33,0,0,5,2,Completed
2025-04-26 18:58:27.569189730,Retail,Order processing,9,20.3,1.37,1005.95,51.19,0,0,5,3,Completed
2025-04-26 21:53:14.264754918,Retail,Supplier coordination,8,46.7,1.89,353.51,140.47,1,2,6,7,Delayed
2025-04-27 00:48:00.960320108,Logistics,Customer enquiry,11,30.3,1.0,603.29,64.54,0,1,7,2,Completed
2025-04-27 03:42:47.655885296,Logistics,Booking,3,20.6,1.79,175.01,66.07,0,0,1,0,Completed
2025-04-27 06:37:34.351450484,Clinic,Complaint handling,12,33.5,0.76,1352.95,48.39,1,3,5,6,Delayed
2025-04-27 09:32:21.047015672,Retail,Supplier coordination,9,43.6,3.25,1000.79,221.14,0,1,8,3,Completed
2025-04-27 12:27:07.742580860,Service Business,Booking,8,18.2,3.26,409.53,180.18,0,0,6,2,Completed
2025-04-27 15:21:54.438146050,Restaurant,Appointment,7,26.5,0.93,617.16,73.03,0,0,5,0,Completed
2025-04-27 18:16:41.133711238,Restaurant,Order processing,5,29.2,0.39,469.37,106.27,0,0,3,1,Completed
2025-04-27 21:11:27.829276426,Logistics,Payment,5,24.2,1.2,384.9,76.77,0,1,5,0,Completed
2025-04-28 00:06:14.524841614,Clinic,Follow-up,8,26.0,1.2,989.36,84.59,0,0,7,2,Completed
2025-04-28 03:01:01.220406802,Restaurant,Order processing,3,29.6,2.42,76.37,101.0,0,1,2,3,Completed
2025-04-28 05:55:47.915971992,Retail,Supplier coordination,4,39.7,0.56,147.1,51.61,0,0,4,1,Completed
2025-04-28 08:50:34.611537180,Logistics,Appointment,11,25.6,4.1,904.01,139.8,0,1,4,2,Completed
2025-04-28 11:45:21.307102368,Service Business,Customer enquiry,4,19.9,1.14,212.31,98.48,0,0,3,1,Completed
2025-04-28 14:40:08.002667556,Logistics,Complaint handling,9,32.3,1.76,896.01,88.02,0,2,6,2,Completed
2025-04-28 17:34:54.698232744,Service Business,Follow-up,7,27.9,1.7,310.47,179.53,0,1,2,1,Completed
2025-04-28 20:29:41.393797932,Logistics,Follow-up,7,24.5,3.27,654.55,102.54,0,2,4,2,Completed
2025-04-28 23:24:28.089363122,Logistics,Order processing,6,19.1,2.66,475.26,150.3,0,1,4,3,Completed
2025-04-29 02:19:14.784928310,Logistics,Supplier coordination,6,40.5,4.56,718.28,253.33,0,1,5,1,Completed
2025-04-29 05:14:01.480493498,Service Business,Customer enquiry,6,37.4,1.2,368.94,89.4,1,2,5,0,Delayed
2025-04-29 08:08:48.176058686,Service Business,Stock handling,5,21.1,1.33,574.83,139.8,0,0,4,0,Completed
2025-04-29 11:03:34.871623874,Logistics,Appointment,7,38.2,0.41,676.23,47.79,0,0,4,3,Completed
2025-04-29 13:58:21.567189064,Restaurant,Stock handling,8,22.9,1.8,464.2,76.87,0,0,5,0,Completed
2025-04-29 16:53:08.262754252,Clinic,Complaint handling,8,29.8,0.28,470.6,105.1,0,0,6,3,Completed
2025-04-29 19:47:54.958319440,Clinic,Customer enquiry,12,16.0,1.52,1241.67,102.37,0,0,7,2,Completed
2025-04-29 22:42:41.653884628,Clinic,Customer enquiry,5,17.8,1.63,411.78,129.05,0,0,4,1,Completed
2025-04-30 01:37:28.349449816,Service Business,Appointment,7,21.8,1.74,531.99,127.61,0,1,6,1,Completed
2025-04-30 04:32:15.045015006,Service Business,Delivery,13,33.0,1.69,1531.21,84.74,0,2,10,0,Completed
2025-04-30 07:27:01.740580194,Restaurant,Stock handling,5,25.0,0.7,482.95,45.16,0,0,4,0,Completed
2025-04-30 10:21:48.436145382,Clinic,Booking,12,10.0,4.54,725.34,221.6,0,0,7,2,Completed
2025-04-30 13:16:35.131710570,Clinic,Follow-up,6,29.8,0.97,400.53,49.13,0,0,4,2,Completed
2025-04-30 16:11:21.827275758,Logistics,Delivery,8,51.1,2.9,706.14,70.17,1,6,3,5,Delayed
2025-04-30 19:06:08.522840948,Service Business,Booking,11,15.1,5.74,923.08,293.99,0,0,11,1,Completed
2025-04-30 22:00:55.218406136,Clinic,Supplier coordination,4,37.4,1.35,378.77,63.56,0,2,2,1,Completed
2025-05-01 00:55:41.913971324,Restaurant,Appointment,8,17.3,0.5,775.97,44.14,0,0,5,2,Completed
2025-05-01 03:50:28.609536512,Restaurant,Supplier coordination,3,40.9,0.76,338.53,76.41,0,1,3,1,Completed
2025-05-01 06:45:15.305101700,Clinic,Follow-up,10,22.8,1.47,695.49,122.06,0,1,3,5,Completed
2025-05-01 09:40:02.000666890,Service Business,Payment,6,12.5,4.43,786.2,245.12,0,0,6,1,Completed
2025-05-01 12:34:48.696232078,Restaurant,Booking,4,14.8,0.36,395.71,31.8,0,0,2,1,Completed
2025-05-01 15:29:35.391797266,Logistics,Delivery,8,35.8,1.46,675.34,57.43,0,2,5,3,Completed
2025-05-01 18:24:22.087362454,Restaurant,Booking,9,22.5,1.17,674.67,74.94,0,2,4,2,Completed
2025-05-01 21:19:08.782927642,Retail,Booking,10,12.8,2.02,868.26,119.48,0,0,8,0,Completed
2025-05-02 00:13:55.478492832,Retail,Appointment,4,23.6,2.08,155.95,141.2,0,1,3,0,Completed
2025-05-02 03:08:42.174058020,Service Business,Supplier coordination,4,44.0,1.83,303.66,100.97,0,2,2,1,Completed
2025-05-02 06:03:28.869623208,Clinic,Stock handling,6,36.7,0.76,643.59,118.46,1,3,2,2,Delayed
2025-05-02 08:58:15.565188396,Service Business,Payment,9,13.5,0.73,623.3,48.9,0,1,5,2,Completed
2025-05-02 11:53:02.260753584,Service Business,Appointment,5,18.4,0.53,181.12,39.69,0,0,4,0,Completed
